alim_code,name_fr,name_en,group_code,subgroup_code,subsubgroup_code,energy_kcal,energy_kj,protein_g,carbs_g,sugars_g,fat_g,saturated_fat_g,fibre_g,salt_g,water_g
12742,Mimolette extra-vieille (18 mois d'affinage minimum),"Mimolette cheese, extra old, from cow's milk (cured 18 months minimum)",05,0503,050303,402,1670,33,1,0,"29,5","19,6",0,"3,33",31
12743,Morbier,"Morbier cheese, from cow's milk",05,0503,050303,355,1470,"22,4",traces,traces,"29,2","19,2",0,"1,41","43,6"
12747,"Fromage de brebis à pâte pressée non cuite des Pyrénées, type tomme ou tome","Pyrénées firm cheese, from ewe's milk",05,0503,050303,393,1630,"21,8","0,72","0,25","33,6",24,0,"1,61",38
12748,"Saint-Nectaire, laitier","Saint-Nectaire cheese, from cow's milk, milk collected in many farms",05,0503,050303,333,1380,"21,3","0,9","0,000033","27,2","18,2",0,"1,55",-
12749,Raclette (fromage),"Raclette cheese, from cow's milk",05,0503,050303,342,1420,"22,9",traces,traces,"27,5","18,5",0,"1,69","44,7"
12751,"Saint-Nectaire, fermier","Saint-Nectaire cheese, from cow's milk, milk collected in an unique farm",05,0503,050303,360,1490,"21,8","1,2","< 0,5","29,8","19,8",0,1,-
12752,"Saint-Nectaire, sans précision","Saint-Nectaire cheese, from cow's milk",05,0503,050303,342,1420,23,"0,5",0,"27,5",18,0,"1,8","44,6"
12755,Saint-Paulin (fromage à pâte pressée non cuite demi-ferme),"Saint-Paulin, firm cheese, from cow's milk (semi-hard cheese)",05,0503,050303,327,1360,"21,8",traces,traces,"26,4","17,9",0,"1,61","47,5"
12758,Tomme ou tome de vache,"Tomme cheese, from cow's milk",05,0503,050303,364,1510,"21,1","3,37",traces,"29,4","19,4",0,"1,28","42,3"
12760,"Tomme ou tome, allégée en matière grasse","Tomme cheese, reduced fat, around 13% fat",05,0503,050303,240,1010,"30,4",traces,0,"13,2","8,44",0,"1,84","49,8"
12761,Asiago,"Asiago cheese, from cow's milk",05,0503,050303,356,1480,"31,4",0,0,"25,6","15,9",0,"1,9",-
12762,Fromage de brebis corse à pâte molle,"Corsica soft ripened cheese, from ewe's milk",05,0503,050301,426,1760,20,0,0,"38,4",-,0,"1,9","28,7"
12763,Tome des Bauges,"Tomme cheese (PDO) from the French Bauges mountains, from cow's milk",05,0503,050303,381,1580,"26,1",0,traces,"30,8",19,0,"1,15","39,5"
12764,Tête de moine,"Tete de Moine cheese (PDO), from cow's milk",05,0503,050303,415,1720,"25,5","0,5",0,"34,5","21,5",0,2,-
12765,Raclette (fromage) fumée,"Raclette cheese, from cow's milk, smoked",05,0503,050303,345,1430,"23,6","0,5","0,17","27,7","18,7",0,"1,65",-
12766,"Raclette (fromage), au poivre","Raclette cheese, from cow's milk, with pepper",05,0503,050303,350,1450,24,"0,5","0,0001",28,"18,6",0,"1,66",-
12767,Gouda au cumin,"Gouda cheese, with cumin seed, from cow's milk",05,0503,050303,378,1570,"23,6","0,6","0,000033",31,"20,9","0,9","1,96",-
12768,"Fromage type feta, au lait de brebis 100%, à l'huile et aux aromates, égoutté","Feta-type cheese from ewe's milk, in oil and spices, drained",05,0503,050305,-,-,"6,9","0,1","0,1",-,-,0,"1,27",-
12771,Tomme ou tome de Savoie,"Tomme cheese, from cow's milk, from Savoy",05,0503,050303,361,1500,23,"0,97","0,058","29,2","20,8",0,"1,31","42,5"
12773,Tomme ou tome des Pyrénées,"Tomme cheese, from cow's milk, from Pyrénées",05,0503,050303,340,1410,"21,7","0,7","0,18","27,9","19,5",0,"1,79",-
12775,"Mélange de fromages râpés (ex : spécial gratins, spécial pâtes, spécial pizzas…)","Cheese mix, grated, from cow's milk",05,0503,000000,386,1600,"31,4","0,15","0,000033","28,9","20,1",0,"1,48",-
12776,Raclette de Savoie (fromage),"Raclette cheese, from cow's milk, from Savoy",05,0503,050303,357,1480,"23,6",traces,"< 0,2","29,1","20,2",< 3,"1,52","42,4"
12803,"Fromage de chèvre lactique affiné, type palet, crottin ou bûchette","Cheese, lactic, matured, from goat's milk",05,0503,050301,308,1280,"20,3","1,24","0,26","24,7","18,3",0,"1,52","50,9"
12805,"Fromage de chèvre frais, type palet, crottin ou bûchette","Cheese, fresh, from goat's milk,",05,0503,050305,194,804,"11,7","2,5","2,17","15,2","10,7","0,000017","1,15","64,8"
12807,Sainte-Maure de Touraine (fromage de chèvre),"Cheese, from goat's milk, from raw milk",05,0503,050301,286,1190,"18,1","1,12","0,017","23,3","17,6",0,"1,32","53,4"
12810,Fromage de chèvre demi-sec,"Cheese, semi-dry, from goat's milk",05,0503,050301,353,1460,"21,1",traces,0,"29,8","20,6",0,"1,81","45,5"
12812,Fromage de chèvre bûche,"Cheese, buche, from goat's milk",05,0503,050301,285,1180,"18,4",traces,traces,"23,3","16,2",0,"1,58","54,8"
12813,"Fromage de chèvre bûche, allégé en matière grasse","Cheese, buche, from goat's milk, reduced fat",05,0503,050301,183,764,"22,1",1,1,10,"6,8",0,"1,24","60,5"
12814,Fromage de chèvre à pâte molle non pressée non cuite et croûte naturelle,"Soft-ripened cheese, from goat's milk",05,0503,050301,286,1190,"19,1","0,72","0,69",23,"16,3",0,"1,56","53,6"
12815,Fromage de chèvre sec,"Cheese, dry, from goat's milk",05,0503,050301,440,1830,"29,9",traces,-,"35,6","24,6",0,"1,06",29
12816,Fromage à pâte pressée demi-cuite,"Hard cheese, from cow's milk",05,0503,050303,359,1490,"25,1",traces,"< 0,1","28,8","19,4",0,"1,58",-
12819,"Fromage de chèvre à tartiner, nature","Cheese, from goat's milk, spreadable, plain",05,0503,050305,161,671,"10,6","2,41","2,41","12,2","8,08",0,"0,92","72,9"
12820,"Fromage de chèvre à pâte molle et croûte fleurie (type camembert, cabécou)","Soft-ripened cheese with bloomy rind, from goat's milk, Camembert-type cheese",05,0503,050301,288,1200,"18,6",traces,0,"23,8","15,9",0,"0,84","52,8"
12824,Fromage de brebis à pâte molle et croûte fleurie,"Soft ripened cheese with bloomy rind, from ewe's milk",05,0503,050301,297,1230,"17,6",traces,0,"25,2","18,4",0,"1,41","55,6"
12828,Fromage de lactosérum de brebis,"Cheese, from ewe's whey",05,0503,050305,190,787,"9,91","4,3","4,3","14,8",-,0,"0,63","68,7"
12830,Chabichou (fromage de chèvre),"Chabichou cheese, from goat's milk",05,0503,050301,305,1260,19,"1,5","< 0,5","24,8","17,9",0,"1,45","50,4"
12831,Pélardon (fromage de chèvre),"Pélardon cheese, from goat's milk",05,0503,050301,343,1420,"23,3",0,traces,"27,8","18,6",0,"1,43","43,6"
12832,"Crottin de chèvre, au lait cru","Crottin cheese, from goat's milk, from raw milk",05,0503,050301,384,1590,"22,7",traces,traces,"32,6","24,1",0,"1,01","44,8"
12833,"Crottin de chèvre, sans précision sur le type de lait - pasteurisé ou cru -","Crottin cheese, from goat's milk",05,0503,050301,344,1430,"21,9",1,traces,28,"19,6",0,"1,17",-
12834,Crottin de Chavignol (fromage de chèvre),"Crottin de Chavignol cheese, from goat's milk",05,0503,050301,318,1320,"20,3","1,28",1,"25,8",19,0,"1,58","50,8"
12836,Picodon (fromage de chèvre),"Picodon cheese, from goat's milk",05,0503,050301,313,1300,"19,5",1,"0,9","25,6",19,"0,13","1,27","49,4"
12839,Pouligny Saint-Pierre (fromage de chèvre),"Pouligny Saint-Pierre cheese, from goat's milk",05,0503,050301,286,1190,"17,3","1,38",traces,"23,5","16,7",0,"1,43","52,7"
12842,Sainte-Maure (fromage de chèvre),"Sainte Maure cheese, from goat's milk",05,0503,050301,298,1240,"19,6","0,91","0,52",24,"17,1","0,000025","1,56","50,3"
12845,Selles-sur-Cher (fromage de chèvre),"Selles-sur-Cher cheese, from goat's milk",05,0503,050301,289,1200,"18,4","1,17","0,58","23,5","17,5",0,"1,47","53,1"
12846,Chevrot (fromage de chèvre),"Chevrot cheese, from goat's milk",05,0503,050301,263,1090,"16,9","1,42","0,49","21,1","14,3",0,"1,02","59,1"
12847,Rocamadour (fromage de chèvre),"Rocamadour cheese, from goat's milk",05,0503,050301,274,1140,"17,7","0,93","0,23","22,2",17,"0,5","1,14","57,2"
12848,Valençay (fromage de chèvre),"Valençay cheese, from goat's milk",05,0503,050301,295,1220,"18,5","0,64","0,64","24,3","17,7",0,"1,42","51,8"
12850,"Fromage de chèvre à pâte pressée non cuite, type tomme ou tome ou gouda de chèvre","Firm cheese, from goat's milk",05,0503,050303,344,1430,"21,7","0,9","0,18","28,2","18,9",0,"1,71",-
12999,Fromage (aliment moyen),Cheese (average),05,0503,000000,324,1350,"20,6","0,71","0,42","26,3",18,"0,015","1,44","48,2"
13000,"Abricot, dénoyauté, cru","Apricot, pitted, raw",02,0204,020401,"44,1",187,"0,81","9,01","6,7","< 0,5","< 0,01","1,7","< 0,013","87,1"
13001,"Abricot, dénoyauté, sec","Apricot, pitted, dried",02,0204,020404,239,1010,"2,88","59,1","34,3","0,5","0,19","8,3","< 0,013","24,7"
13002,"Ananas, chair sans peau, cru","Pineapple, flesh without skin, raw",02,0204,020401,"51,6",219,"0,25","11,7","10,5","< 0,5","< 0,01","1,2","< 0,013","85,5"
13004,"Avocat, chair sans peau, sans noyau, cru","Avocado, flesh without skin, pitted, raw",02,0201,020101,203,838,"1,56",traces,"0,4","20,6","4,51","3,6","0,015","70,3"
13005,"Banane, chair sans peau, crue","Banana, flesh without skin, raw",02,0204,020401,"87,6",371,"1,06","19,7","15,6","< 0,5","< 0,01","2,7","< 0,013","75,8"
13007,"Cassis, cru","Black currant, raw",02,0204,020401,"70,2",295,"1,4","9,68","9,68","0,41","0,034","7,13","0,005","80,9"
13008,"Ceriser, chair et peau, sans noyau, crue","Cherry, flesh and skin, pitted, raw",02,0204,020401,"53,7",227,"0,81",13,10,"< 0,3","< 0,01","1,6","< 0,013","85,7"
13009,"Citron, chair sans peau, sans pépins, cru","Lemon, flesh without skin, without seeds, raw",02,0204,020401,"24,3",105,"0,25","1,56","0,8","< 0,5","< 0,01","< 0,5","< 0,013","91,3"
13010,"Coing, cru","Quince, raw",02,0204,020401,59,250,"0,4","12,5","6,3","0,1","0,01","1,9","0,01","83,8"
13011,"Datte, chair et peau, sans noyau, sèche","Date, flesh and skin, pitted, dried",02,0204,020404,287,1210,"1,81","64,7","64,7","0,25","0,075","7,3","0,098","22,9"
13012,"Figue, crue","Fig, raw",02,0204,020401,"67,6",285,"1,19","13,5","12,2","< 0,5","< 0,01","4,1","0,013","80,2"
13013,"Figue, sèche","Fig, dried",02,0204,020404,261,1110,"2,9",55,"48,4","1,22","0,57","8,15","0,22","30,1"
13014,"Fraise, crue","Strawberry, raw",02,0204,020401,"35,1",147,"0,63","6,03","5,6","< 0,5","< 0,01","3,8","< 0,013","90,3"
13015,"Framboise, crue","Raspberry, raw",02,0204,020401,"47,9",201,"1,19","5,83","5,4","0,8","0,13","4,3","< 0,013","86,8"
13016,"Fruit de la passion ou maracudja, chair sans peau, avec pépins, cru","Passion fruit, flesh without skin, with seeds, raw",02,0204,020401,102,426,"2,13","10,9","8,5",3,"0,54","6,8","< 0,013","73,6"
13018,"Grenade, chair sans peau, avec pépins, crue","Pomegranate, flesh without skin, with seeds, raw",02,0204,020401,81,342,"1,44","14,3","13,3","1,2","0,07","2,3","< 0,013","79,4"
13019,"Groseille, crue","Red currant, raw",02,0204,020401,"67,2",284,"1,56","7,06","6,63","0,7","0,21","4,6","< 0,013","82,1"
13020,"Groseille à maquereau, crue","Gooseberry, raw",02,0204,020401,"39,4",165,"0,88","4,45",-,"0,58","0,038","4,3","0,0025","87,9"
13021,"Kiwi, chair sans peau, avec pépins, cru","Kiwi fruit, flesh without skin, with seeds, raw",02,0204,020401,"60,9",257,"0,88",11,"8,9","0,6","0,13","2,4","< 0,013","83,5"
13023,"Litchi, chair sans peau, sans noyau, cru","Lithchi, flesh without skin, pitted, flesh without skin, raw",02,0204,020401,"77,5",329,"1,13","16,1","15,7","< 0,5","< 0,01",2,"< 0,013","80,5"
13024,"Clémentine ou mandarine, chair sans peau, sans pépins, crue","Clementine or Mandarin orange, flesh without skin, without seeds, raw",02,0204,020401,"45,5",193,"0,81","9,17","8,6","< 0,5","< 0,01","1,7","< 0,013",87
13025,"Mangue, chair sans peau, sans noyau, crue","Mango, flesh without skin, pitted, raw",02,0204,020401,"71,1",302,"0,63","14,3","12,9","< 0,5","< 0,01","1,6","< 0,013","81,1"
13026,"Melon cantaloup (par ex.: Charentais), chair sans peau, sans pépins, cru","Melon, cantaloupe (ex Charentais melon), flesh without skin, without seeds, raw",02,0204,020401,"59,8",253,"1,13","14,8","10,6","< 0,5","< 0,01","1,3","0,06","84,2"
13027,"Prune mirabelle, sans noyau, crue","Mirabelle plum, pitted, raw",02,0204,020401,"74,6",315,"0,63",18,"13,3","< 0,5","< 0,01","2,2","< 0,013","78,1"
13028,"Myrtille, crue","Blueberry, raw",02,0204,020401,"57,7",244,"0,87","10,6","9,96","0,33","0,028","2,4","0,0025","84,2"
13029,"Mûre (de ronce), crue","Blackberry, raw",02,0204,020401,46,192,"1,13","6,53","6,1","0,7","0,07","5,2","< 0,013","86,1"
13032,"Olive noire, en saumure, égouttée","Olive, black, in brine",10,1002,000000,173,709,"1,38","< 0,1",0,"17,2","2,08","6,2","1,77","74,9"
13033,"Olive verte, en saumure, égouttée","Olive, green, in brine",10,1002,000000,164,677,"1,13","0,61",traces,"16,6","2,25","3,6","2,94","74,5"
13034,"Orange, chair sans peau, sans pépins, crue","Orange, flesh without skin, without seeds, raw",02,0204,020401,42,177,"0,75","8,03","7,6","< 0,5","< 0,01","2,7","< 0,013","87,3"
13035,"Papaye, chair sans peau, crue","Papaya, flesh without skin, raw",02,0204,020401,"39,6",167,"0,75","8,53","8,1","< 0,3","< 0,01","1,8","< 0,013","88,8"
13036,"Pastèque, chair sans peau, sans pépins, crue","Watermelon, flesh without skin, without seeds, raw",02,0204,020401,"35,4",150,"0,69","8,33","7,9","< 0,5","< 0,01","0,5","< 0,013",91
13037,"Poire, chair et peau, crue","Pear, flesh and skin, raw",02,0204,020401,"56,6",238,"0,36","12,3","9,75","0,27","0,067","2,9","0,0045","83,5"
13038,"Compote de pomme, préemballée","Apple compote, prepacked",02,0204,020402,107,453,"0,25","25,8","22,6","0,23","0,000025","1,54","0,031","72,9"
13039,"Pomme, chair et peau, crue","Apple, flesh and skin, raw",02,0204,020401,54,229,"0,25","11,6","10,6","0,25","0,052","1,4","0,0037","85,4"
13040,"Pomelo (dit Pamplemousse), chair sans peau, sans pépins, cru","Grapefruit, flesh without skin, without seeds, raw",02,0204,020401,"33,5",142,"0,84","5,92","5,87","< 0,5","< 0,15","1,1",< 2,90
13041,"Prune Reine-Claude, sans noyau, crue","Greengage plum, pitted, raw",02,0204,020401,69,292,"0,94","16,4","10,4","< 0,5","< 0,01","1,7","< 0,013","80,1"
13042,"Pruneau, sans noyau, sec","Prune, pitted",02,0204,020404,229,969,"1,63","55,4","38,1","0,4","0,16","5,1","< 0,013","34,9"
13043,"Pêche, chair et peau, sans noyau, crue","Peach, flesh and skin, pitted, raw",02,0204,020401,"37,9",160,"0,91","7,55","6,83","0,25","0,019","1,5","< 0,0028","88,9"
13044,"Raisin blanc, à gros grain (type Italia ou Dattier), cru","Grape, white, raw",02,0204,020401,"71,6",304,"0,75","16,6","15,5","< 0,5","< 0,01",1,"< 0,013","80,9"
13045,"Raisin noir, cru","Grape, red, raw",02,0204,020401,"69,5",294,"0,57","15,6","15,3","0,25","0,08","1,43","< 0,00097","82,1"
13046,Raisin sec,Raisin,02,0204,020404,322,1360,3,"73,2","70,3","0,9","0,31","4,2","0,013",16
13047,"Rhubarbe, tige, crue","Rhubarb, stalk, raw",02,0204,020401,"18,1","76,2","0,73","1,12","1,1","0,16","0,041","1,8","0,0075","93,6"
13051,"Mélange apéritif de fruits exotiques, sec","Tropical fruit mix, sweetened, for snack, dried",02,0204,020404,389,1640,"2,19","69,5","59,4","10,5","9,16","3,4","0,22","11,7"
13054,"Carambole, chair et peau, crue","Carambola, flesh and skin, raw",02,0204,020401,"28,4",119,"1,04","3,83","3,83","0,33","0,019","2,8","0,005","91,4"
13055,"Cerise acérola, chair et peau, sans noyau, crue","Acerola, flesh and skin, pitted, raw",02,0204,020401,-,-,"0,4","6,59",-,"0,3","0,068","1,1","0,018","91,4"
13056,"Anone ou chérimole, chair sans peau, crue","Cherimoya, flesh without skin, raw",02,0204,020401,80,338,"1,57","15,4","12,9","0,68","0,23",3,"0,018","79,4"
13061,"Feijoa, chair sans peau, crue","Feijoa, flesh without skin, raw",02,0204,020401,-,-,"0,71","8,2","8,2","0,42","0,1","6,4","0,0075","83,3"
13063,"Figue de Barbarie, chair et peau, avec pépins, crue","Prickly pear, flesh and skin, with seeds, raw",02,0204,020401,"51,5",216,"0,12","9,79","1,02","0,11","0,01","5,3","0,01",83
13066,"Kaki, chair et peau, cru","Persimmon, flesh and skin, raw",02,0204,020401,66,279,"0,88","14,3","13,9","< 0,3","< 0,01","3,4","< 0,013","81,8"
13067,"Citron vert ou lime, chair sans peau, sans pépins, cru","Lime, flesh without skin, without seeds, raw",02,0204,020401,"39,3",166,"1,13","3,14","2,1","< 0,3","< 0,01","4,3","0,015","86,3"
13071,"Mûre noire (du mûrier), crue","Black mulberry, raw",02,0204,020401,-,-,"1,44","8,1","8,1","0,39","0,027","1,7","0,025","87,7"
13077,"Ramboutan ou rambutan, chair sans peau, sans noyau, crue","Rambutan, flesh without skin, pitted, raw",02,0204,020401,-,-,"0,65",20,-,"0,21",-,"0,9","0,028",78
13080,"Tamarin, fruit mûr, chair sans peau, avec pépins, cru","Tamarind, mature fruit, flesh without skin, with seeds, raw",02,0204,020401,-,-,"2,8","57,4","38,8","0,6","0,27","5,1","0,07","31,4"
13083,"Goyave, chair sans peau, crue","Guava, flesh without skin, raw",02,0204,020401,"68,3",286,"2,55","9,02","8,92","0,95","0,27","5,4","0,005","80,8"
13085,"Pomme Canada, chair sans peau, crue","Apple, Canada, flesh without skin, raw",02,0204,020401,"51,1",216,"0,4","11,6",11,"0,1",-,"1,6","0,0092","84,4"
13086,"Pomme Golden, chair sans peau, crue","Apple, var. Golden, flesh without skin, raw",02,0204,020401,"50,4",213,"0,25","11,7","11,3","< 0,5","< 0,01","2,5","< 0,013","85,5"
13089,"Banane, chair sans peau, sèche","Banana, flesh without skin, dried",02,0204,020404,365,1540,"3,89","78,4","47,3","1,81","0,7","9,9","0,0075",3
13100,"Prune, sans noyau, crue","Plum, flesh and skin, pitted, raw",02,0204,020401,"51,6",219,"0,7","9,92","9,92","0,28","0,017","1,4",0,"87,2"
13101,"Raisin Chasselas, cru","Grape, Chasselas, raw",02,0204,020401,"77,8",329,"0,75","16,9","16,5","0,5","0,12",2,"< 0,013","79,4"
13110,"Griotte, crue","Morello cherry, raw",02,0204,020401,-,-,1,"10,6","8,49","0,3","0,068","1,6","0,0075","86,1"
13111,"Pomme, sèche","Apple, dried",02,0204,020404,247,1040,"0,93",55,"52,5","0,32","0,052","8,7","0,22","31,8"
13113,"Canneberge ou cranberry, crue","Cranberry, raw",02,0204,020401,-,-,"0,88","7,6","4,04","0,17","0,011","5,65","0,035","86,6"
13118,"Pêche, chair et peau, sans noyau, sèche","Peach, flesh and skin, pitted, dried",02,0204,020404,329,1390,5,"65,4","51,1",1,"0,092","14,3","0,2","7,5"
13119,"Pruneau, sans noyau, cuit","Prune, pitted, cooked",02,0204,020402,-,-,"1,23",-,-,"0,24","0,02",-,"0,005",68
13121,"Pomme Granny Smith, chair sans peau, crue","Apple, var. Granny Smith, flesh without skin, raw",02,0204,020401,51,216,"0,25","11,4","10,6","< 0,5","< 0,01","2,6","< 0,013","85,3"
13122,"Pomme Granny Smith, chair et peau, crue","Apple, var. Granny Smith, flesh and skin,, raw",02,0204,020401,"48,6",205,"0,25","10,7","10,1","< 0,5","< 0,01","2,8","< 0,013","85,8"
13125,"Citron, zeste, cru","Lemon zest, raw",02,0204,020401,-,-,"1,5","5,4","4,17","0,3","0,039","10,6","0,015","81,6"
13126,"Sureau, baie, crue","Elderberry, berries, raw",02,0204,020401,-,-,"0,66","11,4","6,52","0,5","0,023",7,"0,015","79,8"
13128,"Chayote ou christophine ou chouchou, crue","Chayote, raw",02,0201,020101,"19,1",80,"0,82","2,8","1,66","0,13","0,028","1,7","0,005","94,2"
13129,"Compote, tout type de fruits, allégée en sucres, préemballée, rayon frais","Fruit compote, miscellaneous fruits, reduced sugar, prepacked, refrigerated",02,0204,020402,"63,8",270,"0,17","14,7","14,1","0,073",0,"1,89","0,00033","83,9"
13131,"Olive noire, à l'huile (à la grecque)","Olive, black, in oil (Greek olive)",10,1002,000000,349,1440,"2,19","4,33","0,3","33,3","4,02","11,6","8,45",42
